Respondent ID,Wealth Planning,Wealth Action Text,Health Planning Text,Health Action Text,Civic Planning Text,Civic Action Text,Work Planning Text,Work Action Text,Gender,Age,Race,Education,Education Group,Income,Employment,Job Role,Region,Wealth Planning,Wealth Action,Health Planning,Health Action,Civic Planning,Civic Action,Work Planning,Work Action,Total Score,Rank Descending,Rank Ascending,Percentile,Wealth,Health,Civic,Work,Planning,Action,Status
6498429001,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Sometimes,Sometimes,Female,55 to 64,White,Some graduate school,Post-graduate,"$100,000-$149,999","Employed, working part-time",Sales / service,Pacific,5,5,5,5,5,5,2,2,34,282,1083.5,0.771723646723647,10,10,10,4,17,17,Data Literate
6498425825,Almost always,Usually,Almost always,Almost always,Almost always,Almost always,Usually,Rarely,Female,25 to 34,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working part-time",Sales / service,West South Central,5,4,5,5,5,5,4,1,34,282,1083.5,0.771723646723647,9,10,10,5,19,15,Data Literate
6498424421,Usually,Usually,Usually,Almost always,Sometimes,Almost always,Almost always,Almost always,Male,35 to 44,Some other race (please specify),Graduate degree,Post-graduate,"$25,000-$49,999","Employed, working full-time",Other (please specify),Middle Atlantic,4,4,4,5,2,5,5,5,34,282,1083.5,0.771723646723647,8,9,7,10,15,19,Data Literate
6498423747,Almost always,Almost always,Usually,Almost always,Almost always,Almost always,Almost never,Almost always,Male,65 to 74,White,Some graduate school,Post-graduate,"$0-$24,999",Retired,Not employed,Pacific,5,5,4,5,5,5,0,5,34,282,1083.5,0.771723646723647,10,9,10,5,14,20,Data Literate
6498412879,Usually,Almost always,Almost always,Almost always,Almost always,Usually,Usually,Sometimes,Female,55 to 64,White,Graduated from college,College-graduate,"$50,000-$74,999",Retired,Other (please specify),Pacific,4,5,5,5,5,4,4,2,34,282,1083.5,0.771723646723647,9,10,9,6,18,16,Data Literate
6498400491,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Usually,Almost never,Female,55 to 64,White,Graduated from college,College-graduate,"$150,000 and up","Employed, working part-time",Owner / executive / management,South Atlantic,5,5,5,5,5,5,4,0,34,282,1083.5,0.771723646723647,10,10,10,4,19,15,Data Literate
6498391772,Almost always,Almost always,Sometimes,Almost always,Almost always,Sometimes,Almost always,Almost always,Female,55 to 64,Black or African-American,Graduated from college,College-graduate,"$25,000-$49,999",Retired,Not employed,South Atlantic,5,5,2,5,5,2,5,5,34,282,1083.5,0.771723646723647,10,7,7,10,17,17,Data Literate
6498388909,Almost always,Almost always,Rarely,Almost always,Almost always,Almost always,Usually,Usually,Female,35 to 44,Asian,Graduated from college,College-graduate,"$100,000-$149,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",East North Central,5,5,1,5,5,5,4,4,34,282,1083.5,0.771723646723647,10,6,10,8,15,19,Data Literate
6498373145,Almost always,Almost always,Almost always,Almost always,Almost always,Usually,Usually,Rarely,Female,25 to 34,White,Graduated from college,College-graduate,"$150,000 and up","Employed, working full-time","Licensed professional (MD, CPA, teacher)",East North Central,5,5,5,5,5,4,4,1,34,282,1083.5,0.771723646723647,10,10,9,5,19,15,Data Literate
6498370834,Almost always,Almost always,Usually,Almost always,Almost always,Almost always,Usually,Rarely,Female,35 to 44,Black or African-American,Some college,Some college,"$0-$24,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",South Atlantic,5,5,4,5,5,5,4,1,34,282,1083.5,0.771723646723647,10,9,10,5,18,16,Data Literate
6498361817,Almost always,Almost always,Almost always,Almost never,Almost always,Almost always,Usually,Almost always,Female,55 to 64,White,Graduate degree,Post-graduate,"$100,000-$149,999","Not employed, NOT looking for work","Licensed professional (MD, CPA, teacher)",Pacific,5,5,5,0,5,5,4,5,34,282,1083.5,0.771723646723647,10,5,10,9,19,15,Data Literate
6498330229,Almost always,Almost always,Usually,Usually,Almost always,Sometimes,Usually,Almost always,Male,45 to 54,White,Graduated from college,College-graduate,"$100,000-$149,999",Retired,Administrative professional,Pacific,5,5,4,4,5,2,4,5,34,282,1083.5,0.771723646723647,10,8,7,9,18,16,Data Literate
6498286793,Almost always,Almost always,Usually,Sometimes,Usually,Usually,Almost always,Almost always,Female,25 to 34,White,Some college,Some college,"$25,000-$49,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",New England,5,5,4,2,4,4,5,5,34,282,1083.5,0.771723646723647,10,6,8,10,18,16,Data Literate
6498284612,Almost always,Almost always,Almost always,Rarely,Almost always,Usually,Almost always,Usually,Male,55 to 64,White,Some college,Some college,"$150,000 and up","Employed, working full-time",Owner / executive / management,West North Central,5,5,5,1,5,4,5,4,34,282,1083.5,0.771723646723647,10,6,9,9,20,14,Data Literate
6498282731,Usually,Almost always,Sometimes,Almost always,Almost always,Usually,Usually,Almost always,Female,25 to 34,Black or African-American,Graduate degree,Post-graduate,"$50,000-$74,999","Employed, working full-time",Other (please specify),South Atlantic,4,5,2,5,5,4,4,5,34,282,1083.5,0.771723646723647,9,7,9,9,15,19,Data Literate
6498281839,Usually,Almost always,Almost always,Usually,Almost always,Almost always,Sometimes,Usually,Male,45 to 54,White,Graduate degree,Post-graduate,"$50,000-$74,999","Employed, working full-time",Owner / executive / management,Middle Atlantic,4,5,5,4,5,5,2,4,34,282,1083.5,0.771723646723647,9,9,10,6,16,18,Data Literate
6498263932,Almost always,Almost always,Sometimes,Almost always,Almost always,Almost always,Almost always,Sometimes,Female,25 to 34,White,Some college,Some college,"$0-$24,999",Student,Not employed,South Atlantic,5,5,2,5,5,5,5,2,34,282,1083.5,0.771723646723647,10,7,10,7,17,17,Data Literate
6498191788,Almost always,Sometimes,Usually,Almost always,Almost always,Almost always,Usually,Usually,Female,65 to 74,White,Graduate degree,Post-graduate,"$150,000 and up","Employed, working full-time","Licensed professional (MD, CPA, teacher)",Pacific,5,2,4,5,5,5,4,4,34,282,1083.5,0.771723646723647,7,9,10,8,18,16,Data Literate
6498185558,Almost always,Usually,Sometimes,Almost always,Almost always,Almost always,Usually,Usually,Male,45 to 54,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",East North Central,5,4,2,5,5,5,4,4,34,282,1083.5,0.771723646723647,9,7,10,8,16,18,Data Literate
6498147920,Almost always,Almost always,Sometimes,Almost always,Almost always,Sometimes,Almost always,Almost always,Female,45 to 54,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Owner / executive / management,South Atlantic,5,5,2,5,5,2,5,5,34,282,1083.5,0.771723646723647,10,7,7,10,17,17,Data Literate
6498122908,Usually,Almost always,Usually,Usually,Almost always,Usually,Usually,Usually,Male,45 to 54,White,Graduate degree,Post-graduate,"$150,000 and up","Employed, working full-time",Administrative professional,Middle Atlantic,4,5,4,4,5,4,4,4,34,282,1083.5,0.771723646723647,9,8,9,8,17,17,Data Literate
6498094477,Almost always,Almost always,Usually,Almost always,Almost always,Almost always,Almost always,Almost never,Female,25 to 34,White,Graduate degree,Post-graduate,"$50,000-$74,999","Not employed, NOT looking for work",Not employed,New England,5,5,4,5,5,5,5,0,34,282,1083.5,0.771723646723647,10,9,10,5,19,15,Data Literate
6498092318,Almost always,Sometimes,Almost always,Almost always,Almost always,Almost always,Almost always,Sometimes,Female,65 to 74,White,Graduate degree,Post-graduate,"$100,000-$149,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",South Atlantic,5,2,5,5,5,5,5,2,34,282,1083.5,0.771723646723647,7,10,10,7,20,14,Data Literate
6498087168,Almost always,Almost always,Almost always,Usually,Almost always,Usually,Sometimes,Usually,Female,65 to 74,White,Graduated from college,College-graduate,"$50,000-$74,999",Retired,Not employed,New England,5,5,5,4,5,4,2,4,34,282,1083.5,0.771723646723647,10,9,9,6,17,17,Data Literate
6498082579,Usually,Almost always,Usually,Almost always,Almost always,Almost always,Almost always,Rarely,Male,45 to 54,White,Graduated from college,College-graduate,"$75,000-$99,999","Employed, working full-time",Owner / executive / management,South Atlantic,4,5,4,5,5,5,5,1,34,282,1083.5,0.771723646723647,9,9,10,6,18,16,Data Literate
6498081275,Almost always,Almost always,Usually,Usually,Almost always,Almost always,Almost always,Rarely,Male,45 to 54,White,Graduated from college,College-graduate,"$100,000-$149,999","Employed, working full-time",Sales / service,Middle Atlantic,5,5,4,4,5,5,5,1,34,282,1083.5,0.771723646723647,10,8,10,6,19,15,Data Literate
6498061993,Usually,Usually,Usually,Almost always,Almost always,Almost always,Almost always,Sometimes,Male,65 to 74,White,Some college,Some college,"$100,000-$149,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",West South Central,4,4,4,5,5,5,5,2,34,282,1083.5,0.771723646723647,8,9,10,7,18,16,Data Literate
6498061482,Almost always,Usually,Usually,Usually,Usually,Usually,Usually,Almost always,Male,55 to 64,White,Graduated from college,College-graduate,"$150,000 and up","Employed, working full-time",Owner / executive / management,Middle Atlantic,5,4,4,4,4,4,4,5,34,282,1083.5,0.771723646723647,9,8,8,9,17,17,Data Literate
6498049662,Almost always,Almost always,Almost never,Almost always,Almost always,Usually,Almost always,Almost always,Female,55 to 64,White,Graduated from college,College-graduate,"$100,000-$149,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",West North Central,5,5,0,5,5,4,5,5,34,282,1083.5,0.771723646723647,10,5,9,10,15,19,Data Literate
6498015250,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Sometimes,Sometimes,Female,18 to 24,White,Some college,Some college,"$75,000-$99,999",Student,Not employed,South Atlantic,5,5,5,5,5,5,2,2,34,282,1083.5,0.771723646723647,10,10,10,4,17,17,Data Literate
6498002401,Almost always,Almost always,Sometimes,Usually,Almost always,Almost always,Usually,Usually,Other,25 to 34,Multiple races,Some graduate school,Post-graduate,"$0-$24,999","Disabled, not able to work",Arts / performer,South Atlantic,5,5,2,4,5,5,4,4,34,282,1083.5,0.771723646723647,10,6,10,8,16,18,Data Literate
6497974377,Almost always,Almost always,Usually,Usually,Usually,Almost always,Almost always,Sometimes,Female,25 to 34,American Indian or Alaskan Native,Some college,Some college,"$0-$24,999","Employed, working part-time","Technical / skilled trade (IT, electrician, plumber)",Mountain,5,5,4,4,4,5,5,2,34,282,1083.5,0.771723646723647,10,8,9,7,18,16,Data Literate
6497914869,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Sometimes,Sometimes,Female,18 to 24,White,Some college,Some college,"$150,000 and up",Student,Not employed,Middle Atlantic,5,5,5,5,5,5,2,2,34,282,1083.5,0.771723646723647,10,10,10,4,17,17,Data Literate
6497903992,Almost always,Almost always,Almost always,Almost always,Usually,Almost always,Usually,Rarely,Female,35 to 44,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working part-time",Owner / executive / management,East North Central,5,5,5,5,4,5,4,1,34,282,1083.5,0.771723646723647,10,10,9,5,18,16,Data Literate
6497901708,Usually,Usually,Usually,Almost always,Usually,Almost always,Usually,Usually,Male,55 to 64,Multiple races,Some college,Some college,"$25,000-$49,999","Disabled, not able to work",Not employed,Pacific,4,4,4,5,4,5,4,4,34,282,1083.5,0.771723646723647,8,9,9,8,16,18,Data Literate
6497894612,Almost always,Almost always,Usually,Almost always,Usually,Almost always,Usually,Sometimes,Female,45 to 54,White,Graduated from high school,High school or less,"$0-$24,999","Employed, working full-time",Logistics / transportation,East North Central,5,5,4,5,4,5,4,2,34,282,1083.5,0.771723646723647,10,9,9,6,17,17,Data Literate
6497890408,Almost always,Usually,Sometimes,Usually,Almost always,Almost always,Usually,Almost always,Male,55 to 64,White,Some college,Some college,"$150,000 and up","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",Pacific,5,4,2,4,5,5,4,5,34,282,1083.5,0.771723646723647,9,6,10,9,16,18,Data Literate
6497880970,Almost always,Usually,Sometimes,Almost always,Usually,Almost always,Almost always,Usually,Female,55 to 64,White,Graduated from college,College-graduate,"$100,000-$149,999",Retired,Other (please specify),West North Central,5,4,2,5,4,5,5,4,34,282,1083.5,0.771723646723647,9,7,9,9,16,18,Data Literate
6497879047,Usually,Almost always,Sometimes,Usually,Usually,Almost always,Almost always,Almost always,Male,55 to 64,White,Some college,Some college,"$50,000-$74,999",Retired,Not employed,West North Central,4,5,2,4,4,5,5,5,34,282,1083.5,0.771723646723647,9,6,9,10,15,19,Data Literate
6497876632,Almost always,Usually,Almost always,Usually,Almost always,Almost always,Sometimes,Usually,Female,35 to 44,Asian,Graduated from college,College-graduate,"$75,000-$99,999","Employed, working full-time",Administrative professional,Pacific,5,4,5,4,5,5,2,4,34,282,1083.5,0.771723646723647,9,9,10,6,17,17,Data Literate
6497866522,Almost always,Usually,Usually,Almost always,Almost always,Almost always,Sometimes,Usually,Female,55 to 64,White,Graduate degree,Post-graduate,"$75,000-$99,999","Employed, working part-time",Owner / executive / management,South Atlantic,5,4,4,5,5,5,2,4,34,282,1083.5,0.771723646723647,9,9,10,6,16,18,Data Literate
6497859743,Almost always,Almost always,Usually,Sometimes,Almost always,Usually,Almost always,Usually,Female,55 to 64,White,Some graduate school,Post-graduate,"$50,000-$74,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",Mountain,5,5,4,2,5,4,5,4,34,282,1083.5,0.771723646723647,10,6,9,9,19,15,Data Literate
6497856156,Almost always,Almost always,Sometimes,Almost always,Almost always,Almost always,Almost always,Sometimes,Female,45 to 54,Black or African-American,Some high school,High school or less,"$0-$24,999","Disabled, not able to work",Not employed,South Atlantic,5,5,2,5,5,5,5,2,34,282,1083.5,0.771723646723647,10,7,10,7,17,17,Data Literate
6497846266,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Usually,Almost never,Female,65 to 74,White,Some college,Some college,"$25,000-$49,999",Retired,Not employed,South Atlantic,5,5,5,5,5,5,4,0,34,282,1083.5,0.771723646723647,10,10,10,4,19,15,Data Literate
6497831990,Almost always,Usually,Usually,Almost always,Usually,Almost always,Sometimes,Almost always,Female,18 to 24,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working full-time",Administrative professional,West North Central,5,4,4,5,4,5,2,5,34,282,1083.5,0.771723646723647,9,9,9,7,15,19,Data Literate
6497830360,Usually,Almost always,Usually,Almost always,Usually,Almost always,Almost always,Sometimes,Female,55 to 64,Some other race (please specify),Graduate degree,Post-graduate,"$50,000-$74,999","Employed, working part-time",Contract / freelance,South Atlantic,4,5,4,5,4,5,5,2,34,282,1083.5,0.771723646723647,9,9,9,7,17,17,Data Literate
6497829262,Almost always,Almost always,Almost always,Almost always,Usually,Almost always,Usually,Rarely,Female,45 to 54,White,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time",Administrative professional,Mountain,5,5,5,5,4,5,4,1,34,282,1083.5,0.771723646723647,10,10,9,5,18,16,Data Literate
6497820642,Almost always,Almost always,Sometimes,Usually,Almost always,Almost always,Usually,Usually,Female,45 to 54,White,Graduated from college,College-graduate,"$100,000-$149,999","Employed, working full-time",Administrative professional,New England,5,5,2,4,5,5,4,4,34,282,1083.5,0.771723646723647,10,6,10,8,16,18,Data Literate
6497817941,Almost always,Almost always,Almost never,Almost always,Almost always,Almost always,Almost always,Usually,Male,75 or older,White,Graduated from college,College-graduate,"$50,000-$74,999",Retired,Not employed,East South Central,5,5,0,5,5,5,5,4,34,282,1083.5,0.771723646723647,10,5,10,9,15,19,Data Literate
6497810283,Almost always,Almost always,Sometimes,Almost always,Almost always,Almost always,Almost always,Sometimes,Female,35 to 44,White,Graduated from college,College-graduate,"$0-$24,999","Disabled, not able to work",Not employed,East North Central,5,5,2,5,5,5,5,2,34,282,1083.5,0.771723646723647,10,7,10,7,17,17,Data Literate
6497803709,Almost always,Almost always,Usually,Almost always,Almost always,Usually,Usually,Sometimes,Female,65 to 74,White,Graduated from college,College-graduate,"$50,000-$74,999",Retired,Not employed,South Atlantic,5,5,4,5,5,4,4,2,34,282,1083.5,0.771723646723647,10,9,9,6,18,16,Data Literate
6497799817,Almost always,Almost always,Usually,Sometimes,Almost always,Usually,Almost always,Usually,Female,18 to 24,Multiple races,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working part-time",Sales / service,Pacific,5,5,4,2,5,4,5,4,34,282,1083.5,0.771723646723647,10,6,9,9,19,15,Data Literate
6497798526,Almost always,Almost always,Almost always,Usually,Usually,Almost always,Usually,Sometimes,Female,55 to 64,White,Some college,Some college,"$50,000-$74,999","Employed, working full-time",Owner / executive / management,East North Central,5,5,5,4,4,5,4,2,34,282,1083.5,0.771723646723647,10,9,9,6,18,16,Data Literate
6500803882,Almost always,Almost always,Usually,Almost always,Almost always,Usually,Almost always,Sometimes,Male,25 to 34,White,Some college,Some college,"$0-$24,999","Employed, working part-time",Other (please specify),Middle Atlantic,5,5,4,5,5,4,5,2,35,211,1159,0.825498575498576,10,9,9,7,19,16,Data Literate
6500505846,Almost always,Usually,Almost always,Almost always,Almost always,Usually,Almost always,Sometimes,Male,18 to 24,Some other race (please specify),Some college,Some college,"$0-$24,999","Employed, working full-time",Other (please specify),Pacific,5,4,5,5,5,4,5,2,35,211,1159,0.825498575498576,9,10,9,7,20,15,Data Literate
6500398804,Almost always,Usually,Almost always,Almost always,Rarely,Almost always,Almost always,Almost always,Male,18 to 24,Black or African-American,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time",Owner / executive / management,South Atlantic,5,4,5,5,1,5,5,5,35,211,1159,0.825498575498576,9,10,6,10,16,19,Data Literate
6500358933,Almost always,Almost always,Rarely,Almost always,Almost always,Almost always,Usually,Almost always,Male,35 to 44,White,Some graduate school,Post-graduate,"$50,000-$74,999","Employed, working full-time",Administrative professional,Middle Atlantic,5,5,1,5,5,5,4,5,35,211,1159,0.825498575498576,10,6,10,9,15,20,Data Literate
6500323628,Almost always,Almost always,Usually,Almost always,Almost always,Usually,Almost always,Sometimes,Male,25 to 34,White,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time",Contract / freelance,East South Central,5,5,4,5,5,4,5,2,35,211,1159,0.825498575498576,10,9,9,7,19,16,Data Literate
6500297822,Almost always,Usually,Almost always,Almost always,Almost always,Almost always,Sometimes,Usually,Female,35 to 44,Asian,Graduate degree,Post-graduate,"$100,000-$149,999","Employed, working full-time",Administrative professional,South Atlantic,5,4,5,5,5,5,2,4,35,211,1159,0.825498575498576,9,10,10,6,17,18,Data Literate
6500274433,Almost always,Almost always,Almost always,Almost always,Almost always,Usually,Almost always,Rarely,Male,25 to 34,White,Some college,Some college,"$25,000-$49,999","Employed, working full-time",Owner / executive / management,Middle Atlantic,5,5,5,5,5,4,5,1,35,211,1159,0.825498575498576,10,10,9,6,20,15,Data Literate
6499938473,Almost always,Almost always,Sometimes,Almost always,Almost always,Usually,Usually,Almost always,Male,35 to 44,Black or African-American,Graduated from high school,High school or less,"$100,000-$149,999","Employed, working full-time",Logistics / transportation,East South Central,5,5,2,5,5,4,4,5,35,211,1159,0.825498575498576,10,7,9,9,16,19,Data Literate
6499630022,Almost always,Almost always,Almost never,Almost always,Almost always,Almost always,Almost always,Almost always,Male,45 to 54,White,Graduate degree,Post-graduate,"$150,000 and up","Not employed, NOT looking for work",Owner / executive / management,Pacific,5,5,0,5,5,5,5,5,35,211,1159,0.825498575498576,10,5,10,10,15,20,Data Literate
6499508417,Almost always,Almost always,Sometimes,Usually,Almost always,Usually,Almost always,Almost always,Male,25 to 34,Multiple races,Graduated from college,College-graduate,"$75,000-$99,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",,5,5,2,4,5,4,5,5,35,211,1159,0.825498575498576,10,6,9,10,17,18,Data Literate
6498845048,Almost always,Almost always,Usually,Usually,Almost always,Almost always,Almost always,Sometimes,Male,18 to 24,White,Graduated from college,College-graduate,"$0-$24,999","Employed, working full-time",Sales / service,Middle Atlantic,5,5,4,4,5,5,5,2,35,211,1159,0.825498575498576,10,8,10,7,19,16,Data Literate
6498783201,Almost always,Almost always,Almost always,Almost never,Almost always,Almost always,Almost always,Almost always,Male,35 to 44,White,Some college,Some college,"$50,000-$74,999","Employed, working full-time",Sales / service,West North Central,5,5,5,0,5,5,5,5,35,211,1159,0.825498575498576,10,5,10,10,20,15,Data Literate
6498709715,Usually,Almost always,Sometimes,Almost always,Almost always,Almost always,Almost always,Usually,Male,35 to 44,White,Some college,Some college,"$25,000-$49,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",East North Central,4,5,2,5,5,5,5,4,35,211,1159,0.825498575498576,9,7,10,9,16,19,Data Literate
6498684834,Almost always,Almost always,Almost always,Usually,Almost always,Usually,Almost always,Sometimes,Male,18 to 24,White,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",West North Central,5,5,5,4,5,4,5,2,35,211,1159,0.825498575498576,10,9,9,7,20,15,Data Literate
6498661538,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost never,Male,35 to 44,White,Graduated from college,College-graduate,"$75,000-$99,999","Not employed, looking for work",Not employed,West South Central,5,5,5,5,5,5,5,0,35,211,1159,0.825498575498576,10,10,10,5,20,15,Data Literate
6498637660,Almost always,Almost always,Usually,Almost always,Almost always,Almost always,Usually,Sometimes,Male,35 to 44,White,Graduated from high school,High school or less,"$50,000-$74,999","Employed, working full-time",Sales / service,East North Central,5,5,4,5,5,5,4,2,35,211,1159,0.825498575498576,10,9,10,6,18,17,Data Literate
6498590808,Almost always,Almost always,Sometimes,Almost always,Almost always,Almost always,Usually,Usually,Male,25 to 34,White,Graduate degree,Post-graduate,"$50,000-$74,999","Employed, working full-time",Other (please specify),Middle Atlantic,5,5,2,5,5,5,4,4,35,211,1159,0.825498575498576,10,7,10,8,16,19,Data Literate
6498544283,Usually,Almost always,Sometimes,Almost always,Almost always,Almost always,Almost always,Usually,Other,18 to 24,White,Some college,Some college,"$75,000-$99,999",Student,Other (please specify),Pacific,4,5,2,5,5,5,5,4,35,211,1159,0.825498575498576,9,7,10,9,16,19,Data Literate
6498516020,Almost always,Usually,Usually,Usually,Almost always,Usually,Almost always,Usually,Male,65 to 74,White,Some college,Some college,"$75,000-$99,999",Retired,Owner / executive / management,East North Central,5,4,4,4,5,4,5,4,35,211,1159,0.825498575498576,9,8,9,9,19,16,Data Literate
6498507958,Almost always,Almost always,Usually,Usually,Almost always,Almost always,Almost always,Sometimes,Female,55 to 64,White,Some college,Some college,"$75,000-$99,999",Retired,Not employed,South Atlantic,5,5,4,4,5,5,5,2,35,211,1159,0.825498575498576,10,8,10,7,19,16,Data Literate
6498500908,Usually,Almost always,Almost always,Almost always,Almost always,Usually,Almost always,Sometimes,Female,55 to 64,White,Some college,Some college,"$50,000-$74,999","Employed, working full-time",Other (please specify),West North Central,4,5,5,5,5,4,5,2,35,211,1159,0.825498575498576,9,10,9,7,19,16,Data Literate
6498499486,Usually,Usually,Usually,Almost always,Almost always,Almost always,Usually,Usually,Male,25 to 34,Multiple races,Some college,Some college,"$25,000-$49,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",Pacific,4,4,4,5,5,5,4,4,35,211,1159,0.825498575498576,8,9,10,8,17,18,Data Literate
6498499388,Usually,Almost always,Sometimes,Almost always,Almost always,Almost always,Usually,Almost always,Female,55 to 64,White,Graduate degree,Post-graduate,"$75,000-$99,999",Retired,"Licensed professional (MD, CPA, teacher)",West North Central,4,5,2,5,5,5,4,5,35,211,1159,0.825498575498576,9,7,10,9,15,20,Data Literate
6498438694,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Usually,Rarely,Female,45 to 54,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working full-time",Sales / service,South Atlantic,5,5,5,5,5,5,4,1,35,211,1159,0.825498575498576,10,10,10,5,19,16,Data Literate
6498434390,Almost always,Almost always,Almost never,Almost always,Almost always,Almost always,Almost always,Almost always,Female,45 to 54,White,Graduated from college,College-graduate,"$75,000-$99,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",East North Central,5,5,0,5,5,5,5,5,35,211,1159,0.825498575498576,10,5,10,10,15,20,Data Literate
6498425328,Almost always,Almost always,Almost always,Almost always,Almost always,Usually,Usually,Sometimes,Female,25 to 34,White,Some graduate school,Post-graduate,"$100,000-$149,999","Employed, working full-time",Administrative professional,Middle Atlantic,5,5,5,5,5,4,4,2,35,211,1159,0.825498575498576,10,10,9,6,19,16,Data Literate
6498415993,Sometimes,Almost always,Almost always,Almost always,Usually,Almost always,Usually,Almost always,Female,35 to 44,Multiple races,Graduate degree,Post-graduate,"$150,000 and up","Not employed, NOT looking for work",Contract / freelance,East North Central,2,5,5,5,4,5,4,5,35,211,1159,0.825498575498576,7,10,9,9,15,20,Data Literate
6498408204,Almost always,Almost always,Usually,Almost always,Almost always,Almost always,Almost always,Rarely,Male,55 to 64,White,Graduated from college,College-graduate,"$100,000-$149,999","Employed, working part-time",Sales / service,Middle Atlantic,5,5,4,5,5,5,5,1,35,211,1159,0.825498575498576,10,9,10,6,19,16,Data Literate
6498397799,Almost always,Almost always,Sometimes,Usually,Almost always,Almost always,Usually,Almost always,Female,45 to 54,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Administrative professional,Middle Atlantic,5,5,2,4,5,5,4,5,35,211,1159,0.825498575498576,10,6,10,9,16,19,Data Literate
6498396601,Almost always,Almost always,Rarely,Almost always,Almost always,Almost always,Almost always,Usually,Male,65 to 74,White,Some college,Some college,"$25,000-$49,999",Retired,Not employed,East South Central,5,5,1,5,5,5,5,4,35,211,1159,0.825498575498576,10,6,10,9,16,19,Data Literate
6498393643,Almost always,Almost always,Rarely,Usually,Almost always,Almost always,Almost always,Almost always,Female,25 to 34,White,Graduate degree,Post-graduate,"$50,000-$74,999","Employed, working full-time",Administrative professional,East North Central,5,5,1,4,5,5,5,5,35,211,1159,0.825498575498576,10,5,10,10,16,19,Data Literate
6498325399,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost never,Almost always,Male,65 to 74,White,Graduated from college,College-graduate,"$75,000-$99,999",Retired,Not employed,West North Central,5,5,5,5,5,5,0,5,35,211,1159,0.825498575498576,10,10,10,5,15,20,Data Literate
6498311395,Almost always,Usually,Usually,Almost always,Usually,Usually,Usually,Almost always,Male,55 to 64,White,Graduated from college,College-graduate,"$75,000-$99,999","Employed, working full-time",Administrative professional,New England,5,4,4,5,4,4,4,5,35,211,1159,0.825498575498576,9,9,8,9,17,18,Data Literate
6498310736,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost never,Almost always,Female,65 to 74,White,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time",Other (please specify),South Atlantic,5,5,5,5,5,5,0,5,35,211,1159,0.825498575498576,10,10,10,5,15,20,Data Literate
6498304969,Sometimes,Almost always,Usually,Almost always,Almost always,Usually,Almost always,Almost always,Male,25 to 34,Black or African-American,Graduated from high school,High school or less,"$0-$24,999","Employed, working part-time",Other (please specify),South Atlantic,2,5,4,5,5,4,5,5,35,211,1159,0.825498575498576,7,9,9,10,16,19,Data Literate
6498293427,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost never,Female,35 to 44,White,Some college,Some college,"$0-$24,999","Not employed, looking for work",Not employed,Pacific,5,5,5,5,5,5,5,0,35,211,1159,0.825498575498576,10,10,10,5,20,15,Data Literate
6498282889,Almost always,Almost always,Usually,Almost always,Almost always,Almost always,Rarely,Almost always,Female,45 to 54,White,Some graduate school,Post-graduate,"$100,000-$149,999","Employed, working full-time",Sales / service,South Atlantic,5,5,4,5,5,5,1,5,35,211,1159,0.825498575498576,10,9,10,6,15,20,Data Literate
